centroids,0.04336692314831022,1.1965382993221283,3.3629067625318254,6.656138147626605,15.08805422782898,29.494842529296875,43.90909090909091,56.09739398956299
relative_times,0,0.03501486778259277,0.08989620208740234,0.0002498626708984375,0.07273101806640625,0.0940248966217041,0.10945415496826172,0.09016084671020508,0.08234906196594238,0.09027099609375,0.04675006866455078,0.09040307998657227,0.05786585807800293,0.09115314483642578,0.048872947692871094,0.09002804756164551,0.03763079643249512,0.09015321731567383,0.05786585807800293,0.0899040699005127,0.05150294303894043,0.09014606475830078,0.051496028900146484,0.09165191650390625,0.18814897537231445,0.0897829532623291,0.06011009216308594,0.09177708625793457,0.19864583015441895,0.0941460132598877,0.05975508689880371,0.09113788604736328,0.038630008697509766,0.19607806205749512,8.542298078536987,0.03838801383972168,0.08977103233337402,0.03713083267211914,0.091278076171875,0.026762962341308594,0.09002900123596191
quantized_values,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,d,a,a,a,a,a,a
