centroids,0.04336692314831022,1.1965382993221283,3.3629067625318254,6.656138147626605,15.08805422782898,29.494842529296875,43.90909090909091,56.09739398956299
relative_times,0,0.18055415153503418,0.0028738975524902344,0.2254350185394287,0.0001671314239501953,0.0001888275146484375,0.23086118698120117,2.7894973754882812e-05,0.00016498565673828125,8.20159912109375e-05,0.2250509262084961,2.3941421508789062,0.2255239486694336,0.00017595291137695312,0.0010330677032470703,0.2278740406036377,0.0007369518280029297,0.00016999244689941406,0.0003578662872314453,3.314018249511719e-05,0.0001468658447265625,0.0014600753784179688,0.2315380573272705,0.026805877685546875,0.26404309272766113,0.00013494491577148438,0.0002269744873046875,2.3126602172851562e-05,0.23261690139770508,5.292344093322754,0.2257368564605713,0.000286102294921875,0.0001430511474609375,0.23368501663208008,3.0994415283203125e-05,0.00019788742065429688,2.3126602172851562e-05,0.22500085830688477,2.3878860473632812,0.22833991050720215,0.00016999244689941406,0.0005340576171875,0.22958111763000488,0.0004909038543701172,0.0003039836883544922,0.00036215782165527344,0.00011277198791503906,0.00019812583923339844,0.0012049674987792969,0.23299407958984375,0.0032889842987060547,0.23525285720825195,0.00026106834411621094,8.296966552734375e-05,0.00016498565673828125,0.22807717323303223,2.5039429664611816,0.1798698902130127,0.0012271404266357422,0.22535490989685059,0.00017404556274414062,0.0005249977111816406,0.23871397972106934,0.0008189678192138672,0.0003139972686767578,0.000164031982421875,2.7894973754882812e-05,0.00011396408081054688,0.0012102127075195312,0.22934985160827637,0.0032880306243896484,0.0003631114959716797,0.22672080993652344,0.0001811981201171875,8.487701416015625e-05,0.051093101501464844,0.00027298927307128906,0.1756458282470703,0.0002410411834716797,0.053627967834472656,0.00034308433532714844,0.17291998863220215,0.0014801025390625,0.05250692367553711,0.013958930969238281,0.00021409988403320312,7.390975952148438e-05,0.00010704994201660156,0.2477118968963623,2.365058183670044,0.2286059856414795,0.0001480579376220703,0.0005609989166259766,0.23030877113342285,0.0004851818084716797,0.00019097328186035156,0.000247955322265625,0.00041604042053222656,0.0003139972686767578,0.0010609626770019531,0.23617005348205566,0.0032629966735839844,0.23173785209655762,0.00024700164794921875,1.621246337890625e-05,0.0002009868621826172,0.22966289520263672
quantized_values,a,a,a,a,a,a,a,a,a,a,a,c,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,d,a,a,a,a,a,a,a,a,c,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,c,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,c,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a,a
